Instance;d_0;k_0;MismatchedOutliers;OurObj;intercept;slopes
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;8;3;9;0.505509;0.642714;0.629771~0.218360~-0.000000~0.388199~0.602036~-0.231474~-0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;4;1;3;0.236323;-0.651913;0.000000~0.528751~0.269702~-0.000000~0.346885~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;4;3;9;0.009161;-2.123183;-0.000000~0.000000~-0.005435~0.097523~-0.000000~0.020375~-0.024243~-0.058045~-0.066399
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;8;1;3;1.905668;2.776341;0.000000~1.782478~-0.000000~0.000000~0.688147~0.000000~-0.400703~-0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;8;3;9;0.000000;-1.012146;0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;4;1;3;0.807506;-3.460939;-0.488316~0.000000~0.000000~0.000000~0.000000~0.000000~-0.246140~-1.147159~-0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;4;3;9;0.176741;0.973045;-0.128062~0.145727~0.198467~0.200771~-0.033283~-0.443075~-0.133933~-0.070033~-0.126022
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;8;1;3;2.505725;-3.608046;-1.074754~0.000000~0.000000~1.858485~0.000000~0.000000~0.000000~0.000000~0.634340
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;8;3;9;0.005644;0.345283;0.000000~-0.000000~0.000000~0.000000~0.000000~0.106246~-0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;4;1;3;0.979219;-1.353345;0.000000~0.000000~1.302215~0.446916~0.250878~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;4;3;9;0.000000;1.832459;0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;8;1;3;1.486500;-1.325245;-0.000000~0.595570~0.000000~0.000000~0.000000~0.000000~0.000000~1.249265~1.028413
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;8;3;9;0.116539;0.988009;0.000000~0.000000~0.330033~0.219754~0.132641~0.229935~0.043996~0.058870~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;4;1;3;0.081024;-0.308332;0.000000~0.142492~0.000000~0.000000~0.000000~0.000000~0.000000~-0.195681~0.321640
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;4;3;9;0.010336;0.881129;-0.000000~0.000000~0.013835~0.083003~0.090337~0.054559~0.035671~0.031707~0.013243
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;8;1;3;0.852049;-1.058328;0.000000~0.938816~-0.000000~0.000000~-0.000000~0.000000~0.000000~-0.591914~0.687286
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;8;3;9;0.049775;-0.238441;-0.063806~0.000000~0.000000~0.097777~0.120485~0.000000~-0.124518~-0.233712~0.035707
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;4;1;4;0.000000;3.233609;0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;4;3;9;0.121378;1.010332;0.307367~0.214550~-0.125201~0.101251~0.097353~-0.001069~-0.250806~-0.051737~0.035541
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;8;1;3;0.196021;1.156281;0.000000~0.000000~0.460905~-0.000000~0.000000~0.330854~0.000000~0.264849~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;8;3;9;0.020917;0.664642;0.162009~0.000000~-0.000000~0.000000~0.000000~0.004494~0.094242~0.000000~0.081768
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;4;1;3;0.004363;0.143736;0.000000~-0.000000~0.000000~0.000000~0.000000~-0.064449~0.000000~-0.015131~0.065905
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;4;3;9;0.000000;0.555416;0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;8;1;3;0.120292;-0.476289;0.388721~-0.000000~0.269454~0.129901~0.000000~-0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;8;3;9;0.016404;-1.894069;-0.000000~0.085386~-0.000000~0.069139~0.000000~-0.085054~-0.000000~0.101511~0.056546
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;4;1;3;0.852161;0.875746;0.563198~1.089574~0.000000~0.000000~0.447167~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;4;3;9;0.099596;-0.267962;0.158285~0.000000~0.194496~-0.177330~0.204988~0.183976~-0.018547~-0.074078~0.152199
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;8;1;3;0.102450;-0.145549;0.334000~0.000000~0.246380~-0.000000~0.000000~0.180668~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;8;3;9;0.884246;1.592957;0.516265~0.661889~0.000000~0.436479~0.416767~0.188235~0.742507~-0.336017~-0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;4;1;3;1.257857;-2.612973;0.000000~0.353293~-1.399332~-0.000000~-0.657850~-0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;4;3;9;0.000000;3.457140;0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;8;1;3;1.763404;-1.800717;0.000000~-0.000000~-0.976444~0.000000~1.023508~0.000000~0.000000~-0.000000~1.235232
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;8;3;9;0.000000;-0.953604;0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_10.dat;4;1;3;0.000065;-1.151463;0.000000~-0.000000~0.000000~0.000000~-0.000000~-0.005593~0.006722~0.000000~0.007361
../src/instance_set/toy_30_10_02_2_0_5_-10_10.dat;4;3;9;0.000000;-0.665635;0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000~0.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_10.dat;8;3;9;0.122759;-0.135096;-0.000000~0.000000~0.132953~0.086321~0.000000~0.115863~0.000000~0.418336~0.178779
